episode,avg_score,final_x,final_y,final_z
1.0,2.784030630509391,-5.784576471901668,-7.981379036041168,5.13661437116081
2.0,2.45649078810255,-10.341713109191053,-9.466155772329545,3.60456754249774
3.0,2.797281713739731,0.6907817530848887,3.197245112172871,6.400933320399703
4.0,2.072729806957022,-8.086611056368893,15.672236367730532,2.6506022680514736
5.0,1.4597664585093977,21.061436308389865,5.101007433527829,0.0
6.0,2.7989698996745296,0.45026421313488846,9.53769227885597,5.626810458964622
7.0,1.4614874926423158,5.1937691436912345,21.313681920331998,0.3987424665586791
8.0,2.6388388486749768,-14.451895058575166,3.895302207058891,4.088096074577401
9.0,2.677023893333134,4.588979306482422,11.194066007938599,4.756127715573316
10.0,2.8263547966089604,1.6525306871780236,-2.2579482600819443,7.602860210662274
11.0,2.8298373598798197,-6.297239409646152,8.78462998556147,6.151946661346931
12.0,1.3461983201796959,6.471473011283301,21.52185136387213,0.0
13.0,2.8242958027631846,-3.3132197669715873,11.452079924826437,5.602239105570839
14.0,2.82849004542107,8.495052446077407,1.569904194389853,5.81395531627073
15.0,2.8052917377047217,-6.405826992126859,9.56830958338107,4.910979873510025
16.0,2.0485611600616136,-23.34447654469439,1.5521193352311453,2.5546136813397933
17.0,2.1021575467340923,2.920738254449404,19.55698881633508,2.9257574891244245
18.0,1.9518092158945892,-12.492099706369727,-14.94303839283604,2.18880554514636
19.0,1.4909178831865257,-24.224123102912092,-3.0466609606129933,0.0
20.0,1.4776320341227176,-4.050958953597955,-20.143666202857144,0.0
21.0,1.727059701613279,-21.898284843122426,4.510869507458243,0.8759484096965375
22.0,2.8251022149778797,6.067921846817178,-1.2070575203407072,7.730893463185328
23.0,2.8252063574370405,7.051399175800916,-4.076151430282867,7.367341789111751
24.0,2.8365290843620423,6.960853545132585,-7.390050837426625,7.516976742950036
25.0,2.8235278520618072,-9.295342869429973,-5.930821402292785,5.758154618555049
26.0,2.054453234838062,-2.809510488311808,20.40014862256468,2.745916894499627
27.0,2.8258157825074584,-1.6269779399325115,-3.8588339959177973,6.863252093336532
28.0,2.8381639149473377,0.057023508229453,11.96269695447217,5.812303009329705
29.0,1.6004514734447288,-23.4185382048254,6.055521621926967,0.5250087416899389
30.0,1.5180695323023263,-18.144684346794342,10.038815503184775,0.0
31.0,1.3921843749477796,-12.866190353904168,9.783548813955525,0.0
32.0,1.5042399198991667,-16.382427838725174,4.271864988759083,0.0
33.0,2.6672062548010786,-15.849564937594671,5.297483578263399,4.629304562602641
34.0,2.0874520171226894,-20.356747486989708,-1.7657214187733707,2.6939819733259722
35.0,1.2325364457537697,-10.42932677598264,20.802458382186437,0.0
36.0,2.717859021640468,-13.843004977750768,5.2101849876408055,4.930425271637997
37.0,2.8372189056375414,0.4939649317102213,11.674991038859147,6.180117883885316
38.0,1.6126738711284605,-13.651101887636903,16.14746137455573,0.5722372794427641
39.0,2.045036318547761,-8.098827869165044,16.60705798991344,2.6912199791317666
40.0,1.7338702681359115,-19.95426029929937,-10.854384596511272,1.320148809378702
41.0,2.8028279108617276,-6.687732220326538,12.372120648930382,5.170205969318611
42.0,2.834838231547361,5.429444547562639,9.33420683166142,7.06753285146249
43.0,2.8145334153637456,4.262389214847859,-15.709284157001223,5.257159723263416
44.0,1.6435183090639491,20.43403065101736,-9.038936683769743,0.8577950204674779
45.0,1.416500223795786,-17.29404962775978,5.000480678599087,0.0
46.0,2.8394655442491255,-4.3976987101770755,4.00283653931885,7.490488103798622
47.0,1.5252894496102243,-17.74889629951834,7.420184908107263,0.0
48.0,2.3387807677618886,-18.674433124893284,1.7618282389068511,3.5946336815116604
49.0,2.807678171443764,-16.68535412779608,-1.7617561927488956,4.9486637337070185
50.0,2.833290023075397,-8.780251859562172,12.489233918730939,5.199832985616412
51.0,1.400039724156762,-16.60807551429609,13.895654862107504,0.0
52.0,2.7416238516433618,-8.18430556556463,12.322147116337018,5.031196903488038
53.0,1.4922638980975396,-16.389252360544898,-12.06219256630958,0.0
54.0,1.9590754597798838,-22.6248680952714,-3.03968184355591,2.2751787685284954
55.0,1.8220190406915482,-9.826855349543981,-19.034395684667597,1.7977917383984463
56.0,2.076484699578989,-20.458415930752423,2.174676850411778,2.5996964013341763
57.0,1.2895299773902065,-7.859959744638618,24.11731741891798,0.0
58.0,2.840233615343168,-9.580712570909002,-7.487372128147944,5.9083597111432065
59.0,2.788887140451892,-13.668205474373064,-6.6334261944184405,5.10157859757604
60.0,2.8392652731563266,7.624010411609564,-11.42297086767867,6.045986027489802
61.0,2.03188381877012,-15.296569260072891,-8.879468769331297,2.269856122042844
62.0,2.839380345643342,-7.495271896674069,-0.36990095873232404,7.260301603615796
63.0,2.8420133821787097,-8.414884426317386,6.077342436874403,7.255379386181489
64.0,2.840470133379707,-5.442730951135261,12.121541975861145,5.619976902287588
65.0,2.841054165804485,-8.814824571507067,6.269021402632891,6.625904004160335
66.0,1.780504655236023,-3.066801978490104,22.515151835437763,1.90740565907386
67.0,2.2552633554989296,-18.708784902132244,-2.1542211012240204,3.368146742076539
68.0,2.817200462750158,-11.338718763622076,5.715081892467717,5.651763571078646
69.0,1.5201391481542195,-17.844595525471398,-4.868045488682461,0.0
70.0,2.8431547727578725,4.858372465526623,13.310964654176889,6.336560182707684
71.0,2.8408834473997255,4.13591698224236,-9.799502032172356,7.148149039394988
72.0,2.49940589419052,7.244365932920672,-13.413189480897683,4.562637849622213
73.0,1.811635313661787,-19.474449465312684,11.841584239542232,2.023317769466237
74.0,2.461013981827017,-8.314786192516987,17.591082368951557,4.275032494346012
75.0,2.838546179021518,-9.276857791384046,9.444728730240222,5.671546377582057
76.0,2.1911616787457247,-14.03975321699305,-12.247052095593778,3.393485480460245
77.0,2.8398058672333812,-5.426182954745423,8.730181822347513,7.095795402545549
78.0,1.909012448930159,-22.10871923595479,7.259782245289035,2.5549468272877087
79.0,1.5040857399053145,-14.92535820494308,-7.687926521486675,0.0
80.0,2.844449083887618,-2.4281055894675703,-0.8024858161338634,8.126236233587617
81.0,2.724721659971211,-11.586857821489811,5.792754367128953,5.319179641817312
82.0,2.8446949862325996,7.876627531363172,10.311575382008774,7.2140071355984885
83.0,2.3142382988431955,-15.19691299889013,-10.485690023147594,3.949850021501196
84.0,2.840712631778839,-11.016794942277903,1.5681864760690207,6.501629573622217
85.0,1.3839916943824746,-13.751075661429994,6.3891134016344315,0.0
86.0,2.8453502919454627,-2.719323912594612,8.972694835926575,7.573916170704705
87.0,2.842061287512911,13.83284477403732,5.093481051590399,6.421904836200759
88.0,1.5870726077835617,-1.3647976436726608,-24.203403412841116,0.0
89.0,2.8415185911172993,-13.427413170554042,-4.178386001020879,6.892827967272167
90.0,2.567351830012522,18.559754037093008,5.548853741930284,4.459197599377354
91.0,1.865936475645503,-18.68828808856071,9.273600880840881,1.9205422221949098
92.0,2.8442686275033173,-5.16992746557214,5.730616033440054,7.116911219358379
93.0,1.9411500338718457,5.058508094969863,21.94386189074621,2.7144966905912633
94.0,1.6855101375522572,-18.380699257576783,12.370511771398824,0.877488759033027
95.0,2.843740150693089,-7.4327162230787955,-4.625846582378527,7.497561279904214
96.0,2.2524188666622074,-15.082326553189837,-12.189020596987486,3.729744449124097
97.0,2.8409818112974765,2.667337368427296,4.567998996251578,8.074770097831374
98.0,2.1982307521888877,14.447201633797736,13.850759829156246,3.724316598754165
99.0,2.8456256115931913,15.608271966495522,2.739681565082863,5.722205041298384
100.0,2.8438321317512125,9.154347441538338,4.01818070694526,7.35997599240304
101.0,2.8463794752861964,-0.9954219389571283,-0.3174658061155243,8.381393231576316
102.0,2.844595084116035,3.9559716798164763,-6.368584136232651,7.611566887196558
103.0,1.9889827682035353,-15.564309457324162,-12.594411360906243,2.3954501173489073
104.0,2.8418705941593085,3.98612642124991,-3.2319742434169196,8.26867348279251
105.0,2.8445586334074613,-4.581011042978186,2.2870451613293312,7.904891387958596
106.0,2.8461159952729194,11.449771800779237,2.370414033091651,7.176718884054976
107.0,1.371484950662842,23.516233294276454,9.713843718786867,0.2481441700107238
108.0,2.2520774051494183,3.8324235448205495,18.89011419730839,3.5842075063159022
109.0,2.844150243801158,-5.070956975636377,-3.7093346688947206,8.076604876023056
110.0,2.8474579730986824,-17.744759938273816,-3.39011346854754,5.688831445356476
111.0,2.8456090557006797,-0.9301086520668266,-8.038494395960216,7.733787887106149
112.0,2.8470225839273033,5.021511416893186,-2.6971531756832756,8.308084593204585
113.0,2.843551672974271,-1.4879815745973817,-1.2142320560437447,8.322426499567744
114.0,2.8466631738037256,6.423486750416614,-7.378135069314194,6.971671142276231
115.0,2.8425269780577165,-1.2068250875003843,-6.6113052153934415,7.76811779899196
116.0,2.8457595922221555,-0.48997450891750083,12.915273035066793,7.121699028977899
117.0,1.529747402343827,5.548978386702621,-23.899487055071923,0.0
118.0,2.5246017749838066,7.1240720045012855,17.57018554895714,4.382460693320704
119.0,2.844491532424896,-10.650724235729728,2.080591631216593,7.128406709307992
120.0,2.845062839149691,-8.54683797086821,-8.139370276376653,6.537838357766531
121.0,2.843961012567931,2.1769724925617955,6.143910191678897,7.7243183023909205
122.0,2.84722119044014,14.59107790035323,0.5919196228172984,5.8688529153959905
123.0,2.445145778439039,8.204353841902723,-14.98557727218087,4.451971916356784
124.0,1.9190751700856126,-4.869636365334875,22.14313958779615,2.6869490177883737
125.0,2.7861201086425504,2.2469957134279173,18.769775159557707,4.825065338355859
126.0,2.6499160144131335,14.996773152779795,9.929158988416706,4.9099185517298
127.0,1.4368969270862517,-22.00142299052111,9.22170885902951,0.0
128.0,2.844630096014075,-2.8204967174605313,-12.150349579296382,7.176306755157662
129.0,1.9491301267010086,-16.62070095429498,-9.655422967780229,1.9626715516470028
130.0,2.2140029254337064,-15.491119262278227,-10.632431741942874,3.594915841043636
131.0,1.5798977334014535,-17.30519351150714,-11.800623483086378,0.0
132.0,2.8494375652380275,-4.993910309010927,14.026014830082335,6.9755947618183916
133.0,2.847352266049772,-1.0515708658885456,-6.2027987092729555,7.983542793911773
134.0,2.8467098783251896,-7.703661242196091,-4.07171367361828,7.5654887187711
135.0,2.8463687978277923,2.4594624451531333,-8.851209320672487,7.523805991607487
136.0,2.8460795681198694,-11.431916943799209,7.543555975131399,5.8025569935368875
137.0,2.1336474868320776,6.430674305670603,19.588019904795775,3.392474920945855
138.0,2.0098553175660205,-19.754134891604448,-5.923169019985059,2.462370139381372
139.0,2.8463975818825467,0.9518479169247865,-8.317384283698873,7.955438597706876
140.0,2.56153577284353,17.291423041166468,-11.912827236640128,4.590260455657298
141.0,2.1396104676084597,-7.790170031526394,18.178272181112266,3.3274878939612926
142.0,2.702594660103417,15.548830825643844,-5.498885340694837,5.118666869371396
143.0,2.8454036327008088,-2.4316127949108695,-12.792187393141461,6.220412675194525
144.0,2.8482476381845068,-2.501974756800141,-5.951054841411462,7.761216091136402
145.0,2.5986132517021536,-15.741785268232075,-4.877792560803033,5.012490755529426
146.0,1.581141638296962,-23.139216100176746,9.336704916593977,0.8385654784201495
147.0,2.8479265030627263,-0.21160012537157843,2.9706998609383253,8.601622368661102
148.0,2.84756524603472,-1.186429075947637,12.140832680341815,7.257905629696123
149.0,2.8466787105036775,13.036182919708365,-2.189807937957675,6.961664697869631
150.0,1.8411684159467585,6.898257980124982,-21.479732721610063,1.6686672744382256
151.0,2.5763094370165893,-15.803238804192391,-8.946666321731108,4.774770440054058
152.0,2.8471433946156903,1.5064661643096933,-8.01702071013093,8.194292172633359
153.0,2.846777855930115,0.5093647074733302,9.795650111411241,7.833799611316693
154.0,2.8471663356290366,13.158392583772487,-5.463744349853285,5.891423159133136
155.0,2.0979497702181984,15.597420266155854,11.258303636397729,3.255130410509785
156.0,2.845488691571544,9.872883871425072,4.716344741999735,7.4253279629262625
157.0,2.8472211514406225,-9.032489629864067,6.669228313057711,7.220773771811467
158.0,2.8493395059085804,-11.666845605441015,-0.11626948219109776,6.79514348139973
159.0,1.9075497119329232,-8.400983911295139,-18.78840124365885,1.945803259923661
160.0,2.8493068605455765,6.752599660324738,-5.527123612623964,7.628851227341269
161.0,1.3645320752132526,-2.7107294462094433,26.15659110216441,0.0
162.0,2.8475921861288644,-9.225118086038451,7.097815233789673,7.012111902117603
163.0,2.850175827738311,-8.088657475507025,2.034052360910446,8.1985351897205
164.0,2.5080581852976316,-18.44482157689842,5.0880726331665,4.526091954546856
165.0,2.5153086743323505,3.1442267082994646,15.235382531128643,4.466506653225323
166.0,2.6967313336109506,-4.8931578698380145,-14.461059307036974,5.1299260938875815
167.0,2.84624131793074,-5.852719908941592,-2.9253590810332173,7.899894401127433
168.0,1.4304703342116636,8.955613549244044,-24.18603362709492,0.0
169.0,2.849697558069804,2.7487499731494074,4.131647166391264,8.218210142683672
170.0,1.4218000767026662,-8.300805212097293,24.392018092538876,0.7336748071865384
171.0,2.8466177562349353,5.91113546590872,3.708656270274353,8.19120967583494
172.0,2.8483419613136953,4.09599194709585,-2.295980733101546,8.440506098418071
173.0,2.848994915668612,10.457963164433826,4.944882869626508,7.514900039808493
174.0,2.850330613034748,-3.572896754525599,3.4626620934988006,8.528246056868516
175.0,2.845689807811547,1.7592875505615304,1.7202760462906943,8.493905093897846
176.0,2.848235349858568,-6.9944996342111745,3.9710840021134155,8.001423477612104
177.0,2.348320075628499,18.36157108501802,7.431146074932559,4.04268357971441
178.0,1.7059762087148223,-21.999105542334494,8.474994566769928,0.9614761888488038
179.0,2.60493254664525,-13.042488789920462,13.614891521672671,4.89918162400814
180.0,2.848421504688683,-9.524326126184109,-11.031952912298118,6.630896222793057
181.0,2.8469805980937,1.5706509918662215,-5.843012674469774,8.400110332420246
182.0,2.0451270567410123,-0.38902353993784916,22.40621474886248,2.748521402924376
183.0,2.830835989163628,-1.2586966946817124,-14.77778219929739,5.472074689499418
184.0,2.84815425159366,4.164788997165679,-3.202911770636298,8.227727573677964
185.0,2.845781202123529,14.452578941186706,-5.2837703169365815,5.600618122998603
186.0,2.8459694932367903,-3.45586842503011,-11.642709387367551,6.94856565219891
187.0,2.8488026936510322,-9.163846304206606,7.069815859260987,6.729092009423551
188.0,2.8455347992768116,-8.786968818660041,5.211416508152302,6.83013176852631
189.0,2.847112725516528,-5.956743052357968,14.372249957377626,6.457432564182534
190.0,2.8475407357095532,-8.643665507331587,-2.7945286975679418,8.132220679551125
191.0,2.847406337380833,-7.276083354830875,-9.834619006964843,6.207132891448963
192.0,2.2526358579346555,-20.34336300372163,4.219085123645114,3.6317332093873476
193.0,2.781987982178895,13.509870766442853,4.731271287747736,5.560419676814951
194.0,2.8479631066359907,10.83649874081132,6.59144117320926,6.763749050239712
195.0,2.8478757771328334,7.914918622335699,8.57894420420886,7.39711407448606
196.0,0.9718225710336024,20.803966561311665,14.080864431127603,0.0
197.0,2.846171487505284,3.2904128906491037,-2.049931525644574,8.524684981172197
198.0,1.526571081792705,9.849784961153036,21.48597155168525,0.964284686029856
199.0,2.848949311051538,5.035813890879178,0.505733752789033,8.371392031537598
200.0,2.8476036255032002,-3.364967299926379,-12.839186971365981,6.275002056578798
201.0,2.8490446009792887,1.4445975153119515,-5.227423055572078,8.432799091834498
202.0,2.8483427574634956,-3.477667922161095,-16.233808365180508,6.446089680967713
203.0,2.846272068553036,2.047233212783035,9.602947956491546,7.711092732623381
204.0,1.334052518377987,-19.592683582519616,14.40345673101138,0.0
205.0,2.812275212298578,16.695820535626147,0.5811004164311317,4.953230208638471
206.0,2.8478413264443563,13.741770989242406,6.099451594190132,6.628522134531581
207.0,1.8159356796507158,-15.484813193698148,12.980475181529656,1.538343570024357
208.0,1.301691630105515,-18.71235139514401,19.652618565915677,0.9009129485636292
209.0,2.84841352122756,-6.822889538889433,-1.5123396949316699,7.5981276390117785
210.0,2.8498924790124422,-2.966671813763912,6.464491086057572,8.282026650897148
211.0,2.7967283204420923,7.189366498790044,17.801321548136368,5.0213758079080195
212.0,1.61630099589276,-25.715022764427612,7.160330117553713,1.4473423732958897
213.0,2.848554050451933,9.611691987459013,3.3286591294907817,7.6358233782213425
214.0,2.8496255516663305,15.555485015990463,7.044880892138243,5.882087046379149
215.0,2.074972361672427,8.400134863550438,-20.522466720999915,3.1620488610241257
216.0,1.780516441072417,6.2692116553761075,22.34185721627265,2.207613484364625
217.0,2.446692131290112,-7.181616614645132,18.00428612701231,4.337624102327339
218.0,1.689238998568097,-1.9472090118277896,23.77317266981598,1.7310359498866021
219.0,1.4922613965798663,15.406278002253092,-21.677944789255044,0.22788307053423373
220.0,2.656098166768184,-15.07120452495876,9.158465976605013,5.061920344294864
221.0,2.849062994929072,10.538593947958493,7.173078824619961,6.729641647446627
222.0,2.8504119409598316,1.4386515172903638,14.06273802006342,6.051536724821193
223.0,2.157786160146963,-19.40033189831837,5.16405860428576,3.210050711294602
224.0,2.85048775496695,-0.5427165840802348,1.3809491615220797,8.543852237848492
225.0,2.84896654444044,13.277832849717763,8.82924110717045,6.265224940856478
226.0,2.1349724499225684,-11.249362384339623,14.52944047286391,3.2694767631666735
227.0,2.8486280771660595,-8.118409398742813,13.17902919197097,6.617259157907497
228.0,2.8492415502450443,7.488427340038665,6.458520327753372,7.561795554972852
229.0,2.848583969664866,-6.822171128012032,-1.8217102214616718,7.962589494544022
230.0,1.4692183636473108,-25.45897488320221,-9.091695238237145,0.0
