time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.298780468287,-0.437438611873,11.8653563103,6.12044391,6.15376489191,0.0,0.83026059183,-1.15786495318,2.76001241336,-0.11303068802,-0.110845438163,0.0,457.7532013499386,456.83330958187895,456.1959752324245,455.7879065939899
1.3800000000000008,0.351393873043,-0.51041791905,12.0343685665,6.11343382792,6.1473712836,0.0,0.92414323075,-1.27543595996,2.87312668544,-0.125791647018,-0.0991383784737,0.0,453.59740526719827,454.5268210474192,455.40983597354,454.37595786407246
1.4400000000000008,0.409255353023,-0.589965874827,12.2064338839,6.10572708461,6.14083488619,0.0,1.0050736453,-1.37681449708,2.86212354595,-0.134359565009,-0.150459319427,0.0,416.74027004194744,412.21633756240203,415.9732956798451,415.2058863139864
1.5000000000000009,0.472269944943,-0.675947096832,12.3789769329,6.097750177,6.13160097009,0.0,1.09621708228,-1.48992787333,2.88885770939,-0.130268700773,-0.161848313616,0.0,429.7293999301028,428.73943896551566,427.6647957725176,427.99608221217244
1.560000000000001,0.540436854089,-0.768275081659,12.5499620203,6.08994734353,6.12225071147,0.0,1.17674530159,-1.58829053836,2.81050394348,-0.129608378793,-0.145939347457,0.0,390.9174353571104,392.3703601669273,394.03770796570194,394.08088354101216
1.620000000000001,0.614808790947,-0.868081111402,12.7235764811,6.08232363461,6.11332008268,0.0,1.30320362054,-1.73931871756,2.97568246428,-0.12240596131,-0.155389128095,0.0,473.11305745896067,472.36546939895385,475.3327509146387,475.87079350727134
1.680000000000001,0.696203291077,-0.976229171224,12.9026826071,6.07472620107,6.10438093119,0.0,1.41072381991,-1.86625465012,2.99400965505,-0.136768863144,-0.138554899035,0.0,428.3448496791606,429.7521726003946,430.10786092448063,428.87423681332353
1.740000000000001,0.78526409993,-1.09334493404,13.0884938913,6.06621606337,6.095922286,0.0,1.55879739637,-2.03841205301,3.19846334868,-0.154606801578,-0.146318773112,0.0,489.3731702629385,488.7783467287653,490.05144640369696,488.70668673682326
1.8000000000000012,0.88275262329,-1.22025007289,13.28311841,6.05658529927,6.08665525981,0.0,1.69161073849,-2.19259912736,3.28809708838,-0.17618555033,-0.180315518431,0.0,457.45283934772465,454.7144537576829,457.81949067683803,456.07501878979804
1.8600000000000012,0.987530626585,-1.35562233911,13.478794159,6.04623962498,6.07574499669,0.0,1.80183258324,-2.32063354665,3.2339698258,-0.165818324644,-0.185065256744,0.0,410.52398161587973,410.06721639200947,409.6129304274301,410.5025562936
1.9200000000000013,1.09955898356,-1.49935758347,13.6732553217,6.03642791398,6.0641783446,0.0,1.93337791816,-2.47135093425,3.24728641645,-0.159308041789,-0.2162953168,0.0,435.6931970798461,433.03559028855653,434.9119986915703,435.43084071901825
1.9800000000000013,1.22043109082,-1.65311662672,13.8715864996,6.02690274162,6.05082338835,0.0,2.09690160858,-2.65474704945,3.3624207163,-0.15766643707,-0.239687425411,0.0,471.3614029669801,469.5031555888185,469.2583080204646,469.363283073251
2.0400000000000014,1.35134955361,-1.81801743588,14.0764777617,6.0181414889,6.03670977287,0.0,2.26833594068,-2.84265649813,3.4658937575,-0.129407570032,-0.227549841822,0.0,468.2093060163744,469.10057390881576,468.48989243207023,470.6628278419212
2.1000000000000014,1.49293794977,-1.99446008949,14.2877938722,6.01010538448,6.02329550003,0.0,2.45246812577,-3.03934047113,3.57650789924,-0.145006263429,-0.216622811154,0.0,473.97061968481927,474.7635293400367,474.9498684568181,473.73638723522606
2.1600000000000015,1.64523158821,-2.18224330241,14.5033797389,6.00141633352,6.01000403379,0.0,2.6250328186,-3.22073609725,3.60850237114,-0.144443114284,-0.233750852947,0.0,452.11705916630683,450.68653210672323,452.73815531882957,452.7642907411476
2.2200000000000015,1.80876581575,-2.38169833195,14.7229148541,5.99342605168,5.9961196999,0.0,2.82726575343,-3.42832049625,3.70769346391,-0.116948034132,-0.227093109015,0.0,476.31531627676975,476.7748988441688,475.829782882399,477.914705024815
